"travis_id";"ght_id";"watchers";"slug";"lang";"created_at";"last_build_finished_at";"order";"project_found";"log_found";"travis_present";"first_t_commit";"last_t_commit";"active";"last_build_duration";"yml_contribs";"yml_commits";"job_count";"repo_id";"build_id";"last_build";"commits";"contribs";"last_commit";"build_count";"first_build";"yml_deleted";"travis_abandoned";"builds_period";"travis_period";"pushes";"PRs";"project_age";"abandoned";"commit_time_after_last_build";"abandoned_and_alive"
3984338;16366580;374;"kevva/wifi-password";"JavaScript";2015-02-15;"2015-10-07";8473;1;1;0;"2015-02-15";"2015-10-07";0;8;1;3;1;3984338;84139453;2015-10-07;54;2;2016-09-08;49;2015-02-15;1;1;234;234;49;0;1122;1;337;TRUE
3984610;16357228;2;"lasallecms/lasallecms-l5-flagship";"JavaScript";2015-02-15;"2015-07-20";148578;1;1;1;"2015-02-16";"2015-06-12";1;94;1;3;2;3984610;71768810;2015-07-20;136;1;2016-11-26;67;2015-02-16;0;0;154;116;67;0;1122;0;495;FALSE
3986523;16367567;2;"jbboehr/handlebars.php";"PHP";2015-02-15;"2016-09-22";150879;1;1;1;"2015-02-24";"2016-09-21";1;930;1;26;6;3986523;161826021;2016-09-22;255;1;2016-09-21;196;2015-02-27;0;0;573;575;103;93;1122;0;-1;FALSE
3987661;16372920;6;"sensu-plugins/sensu-plugins-sensu";"Ruby";2015-02-16;"2017-06-14";94514;1;1;1;"2015-02-17";"2016-07-13";1;282;5;8;4;3987661;242756778;2017-06-14;72;10;2017-02-09;87;2015-02-17;0;0;848;512;45;42;1121;0;-125;FALSE
3987673;16373340;2;"sensu-plugins/sensu-plugins-openldap";"Ruby";2015-02-16;"2017-05-10";148594;1;1;1;"2015-02-17";"2017-01-17";1;174;3;7;3;3987673;230642447;2017-05-10;41;10;2017-05-09;44;2015-02-17;0;0;813;700;41;3;1121;0;-1;FALSE
3988067;19348664;2;"libreio/libre";"Java";2015-02-16;"2015-10-22";148603;1;1;1;"2015-02-16";"2015-03-03";1;119;2;2;1;3988067;86781710;2015-10-22;624;17;2015-10-22;659;2015-02-16;0;0;248;15;340;319;1121;0;0;FALSE
3988860;16333708;4;"schnittstabil/lnk";"JavaScript";2015-02-14;"2017-01-07";112578;1;1;1;"2015-02-14";"2017-01-04";1;438;1;3;5;3988860;189864007;2017-01-07;22;1;2017-01-07;28;2015-02-24;0;0;683;690;28;0;1123;0;0;FALSE
3988977;16383811;1;"dp-lewis/cssaudit";"JavaScript";2015-02-16;"2015-02-25";188527;1;1;1;"2015-02-22";"2015-02-22";1;24;1;2;1;3988977;52189579;2015-02-25;91;2;2015-02-26;84;2015-02-16;0;0;9;0;83;1;1121;0;1;FALSE
3989439;16388241;17;"travel-intelligence/flasfka";"Python";2015-02-16;"2015-02-27";58107;1;1;1;"2015-02-02";"2015-02-19";1;249;1;25;4;3989439;52400482;2015-02-27;77;1;2015-02-27;65;2015-02-17;0;0;10;17;65;0;1121;0;0;FALSE
3989743;16389358;6;"Toobo/SeaLion";"PHP";2015-02-16;"2016-06-20";94521;1;1;1;"2015-02-16";"2015-02-16";1;482;1;1;4;3989743;138864929;2016-06-20;10;1;2016-06-20;10;2015-02-16;0;0;490;0;10;0;1121;0;0;FALSE
3990421;13688213;1;"cheukyin699/Cellular_Automata";"C++";2014-11-30;"2015-03-06";177925;1;1;0;"2015-02-16";"2016-01-06";0;29;1;4;1;3990421;53296463;2015-03-06;80;3;2016-04-22;7;2015-02-16;1;1;18;324;7;0;1199;1;413;TRUE
3990607;16385029;17;"sensu-plugins/sensu-plugins-slack";"Ruby";2015-02-16;"2017-03-15";58106;1;1;1;"2015-02-17";"2016-06-10";1;206;2;8;4;3990607;211320093;2017-03-15;83;16;2017-03-15;84;2015-02-17;0;0;757;479;53;31;1121;0;0;FALSE
3991290;16400250;391;"alfredxing/calc";"Go";2015-02-14;"2017-01-13";8152;1;1;1;"2015-02-16";"2015-02-16";1;46;1;4;2;3991290;191494653;2017-01-13;41;7;2017-01-12;35;2015-02-16;0;0;697;0;19;16;1123;0;-1;FALSE
3991827;16403860;5;"sindresorhus/is-text-path";"JavaScript";2015-02-16;"2015-12-31";102339;1;1;1;"2015-02-17";"2015-02-17";1;301;1;1;3;3991827;99664296;2015-12-31;5;1;2016-01-01;6;2015-02-16;0;0;318;0;6;0;1121;0;1;FALSE
3993054;8649852;1;"louy/debounce";"JavaScript";2014-03-18;"2015-09-08";168910;1;1;0;"2015-02-17";"2015-09-08";0;14;1;4;1;3993054;79318616;2015-09-08;40;2;2016-01-11;8;2015-02-17;1;1;203;203;8;0;1456;1;125;TRUE
3993276;16411510;1;"mrferos/BinLookup";"PHP";2015-02-17;"2015-02-18";188585;1;1;1;"2015-02-16";"2015-02-16";1;94;1;1;3;3993276;51178804;2015-02-18;15;2;2015-02-18;9;2015-02-17;0;0;1;0;7;2;1120;0;0;FALSE
3993929;16415908;10;"sindresorhus/shebang-regex";"JavaScript";2015-02-17;"2015-12-09";74889;1;1;1;"2015-02-17";"2015-12-04";1;179;1;2;3;3993929;95810402;2015-12-09;8;2;2015-12-09;10;2015-02-17;0;0;295;290;8;2;1120;0;0;FALSE
3994675;1844835;255;"eelcocramer/node-bluetooth-serial-port";"C++";2012-10-23;"2017-03-07";11391;1;1;1;"2015-02-16";"2016-10-11";1;1893;3;13;18;3994675;208625603;2017-03-07;318;20;2017-02-14;134;2015-02-17;0;0;749;603;94;40;1967;0;-21;FALSE
3994803;16421590;2;"jstransformers/jstransformer-hogan";"JavaScript";2015-02-17;"2017-05-04";148645;1;1;1;"2015-04-02";"2016-12-27";1;147;2;13;3;3994803;228581960;2017-05-04;87;8;2016-12-27;34;2015-02-18;0;0;806;635;25;9;1120;0;-128;FALSE
3994983;15855296;11;"daison12006013/admin-laravel";"JavaScript";2015-01-27;"2016-11-02";71549;1;1;1;"2015-02-23";"2015-02-23";1;174;1;1;4;3994983;172505668;2016-11-02;134;5;2016-11-02;55;2015-02-17;0;0;624;0;50;5;1141;0;0;FALSE
3997262;15822528;20;"cweagans/theforce";"PHP";2015-02-17;"2015-02-22";53608;1;1;1;"2015-02-17";"2015-02-17";1;60;1;2;4;3997262;51743079;2015-02-22;12;1;2015-02-22;5;2015-02-17;0;0;5;0;5;0;1120;0;0;FALSE
3998701;16442139;4;"posterior/goftests";"Python";2015-02-17;"2017-03-31";112629;1;1;1;"2015-02-17";"2016-06-14";1;352;2;4;3;3998701;217029999;2017-03-31;47;5;2017-03-31;72;2015-02-17;0;0;773;483;37;35;1120;0;0;FALSE
3999108;16448694;5;"jstransformers/jstransformer-markdown-it";"JavaScript";2015-02-17;"2017-05-04";102355;1;1;1;"2015-04-02";"2016-12-27";1;142;2;13;3;3999108;228581968;2017-05-04;113;9;2016-12-27;80;2015-02-18;0;0;806;635;65;15;1120;0;-128;FALSE
3999217;16449469;2;"Isigiel/survey";"JavaScript";2015-02-18;"2015-06-06";148670;1;1;1;"2015-02-18";"2015-02-21";0;116;1;9;4;3999217;65695688;2015-06-06;261;4;2016-05-19;109;2015-02-18;0;1;108;3;91;18;1119;1;348;TRUE
3999344;3571026;93;"Chrisplus/RootManager";"Java";2013-05-04;"2016-06-28";22963;1;1;1;"2015-03-24";"2016-06-28";1;166;2;16;1;3999344;140747370;2016-06-28;127;4;2016-06-28;28;2015-03-24;0;0;462;462;28;0;1774;0;0;FALSE
4000551;14330373;24;"etherex/pyepm";"Python";2014-12-22;"2015-08-13";48824;1;1;1;"2015-02-18";"2015-03-25";1;75;1;4;1;4000551;75396627;2015-08-13;89;3;2015-08-13;80;2015-02-18;0;0;176;35;64;16;1177;0;0;FALSE
4000578;16458196;3;"fp-js/fj-pluck";"JavaScript";2015-02-18;"2015-02-21";127029;1;1;1;"2015-02-18";"2015-02-18";1;27;1;1;1;4000578;51606180;2015-02-21;9;2;2015-02-21;11;2015-02-18;0;0;3;0;11;0;1119;0;0;FALSE
4002027;16111159;11;"husio/kafka";"Go";2015-02-09;"2016-01-28";71570;1;1;1;"2015-02-18";"2016-01-27";1;100;1;16;2;4002027;105384644;2016-01-28;228;12;2016-01-28;53;2015-02-18;0;0;344;343;53;0;1128;0;0;FALSE
4004313;16437308;1;"KenanY/sig-floor";"JavaScript";2015-02-17;"2016-10-31";188634;1;1;1;"2015-03-11";"2016-09-15";1;101;1;2;2;4004313;172083942;2016-10-31;11;1;2016-09-16;20;2015-03-11;0;0;600;554;19;1;1120;0;-45;FALSE
4004533;16466073;1;"Soneritics/Currency";"PHP";2015-02-18;"2015-02-19";188693;1;1;1;"2015-02-18";"2015-02-19";1;159;1;10;2;4004533;51428109;2015-02-19;26;1;2015-02-19;22;2015-02-18;0;0;1;1;22;0;1119;0;0;FALSE
4004610;16480467;5;"biojs/bio";"JavaScript";2015-02-18;"2015-04-10";102365;1;1;1;"2015-02-18";"2015-04-07";1;263;1;4;1;4004610;57906674;2015-04-10;16;2;2015-04-10;13;2015-02-18;0;0;51;48;13;0;1119;0;0;FALSE
4004615;16476993;1;"excellenteasy/react-component";"JavaScript";2015-02-18;"2016-12-05";188709;1;1;1;"2015-02-18";"2015-02-18";1;55;1;2;1;4004615;181282035;2016-12-05;16;1;2015-02-18;5;2015-02-18;0;0;656;0;4;1;1119;0;-656;FALSE
4005775;4311251;78;"sverweij/mscgen_js";"JavaScript";2013-06-30;"2017-04-10";25592;1;1;1;"2015-02-26";"2016-05-21";1;26;1;32;1;4005775;220713097;2017-04-10;3211;3;2017-03-10;779;2015-02-23;0;0;777;450;685;94;1717;0;-31;FALSE
4006215;2661871;180;"gstroup/apimocker";"JavaScript";2013-02-08;"2016-11-22";14733;1;1;1;"2015-02-24";"2016-11-22";1;184;1;3;4;4006215;178045186;2016-11-22;157;25;2016-11-22;80;2015-02-25;0;0;636;637;47;33;1859;0;0;FALSE
4008830;16476114;343;"bocharsky-bw/Arrayzy";"PHP";2015-02-18;"2016-12-04";9083;1;1;1;"2015-02-19";"2016-02-27";1;400;1;10;5;4008830;181090525;2016-12-04;182;16;2016-12-04;273;2015-02-19;0;0;654;373;191;82;1119;0;0;FALSE
4009553;31974901;1;"voxpupuli/puppet-lint-version_comparison-check";"Ruby";2015-02-19;"2017-02-20";189186;1;1;1;"2015-02-19";"2016-06-22";1;119;2;5;3;4009553;201804256;2017-02-20;25;3;2016-06-22;29;2015-02-19;0;0;732;489;26;3;1118;0;-243;FALSE
4009998;16429479;32;"barryvdh/laravel-stack-middleware";"PHP";2015-02-17;"2017-06-14";42189;1;1;1;"2015-02-23";"2016-08-25";1;610;2;6;7;4009998;242937936;2017-06-14;48;4;2017-03-31;31;2015-02-23;0;0;842;549;25;6;1120;0;-75;FALSE
4010549;14698824;7;"nwolber/passgen";"Go";2015-01-03;"2015-07-16";87581;1;1;1;"2015-03-09";"2015-03-09";1;93;1;1;2;4010549;71184597;2015-07-16;12;2;2015-04-10;8;2015-03-09;0;0;129;0;5;3;1165;0;-97;FALSE
4017050;11777935;4;"GoblinLedger/wowapi";"Python";2014-09-06;"2016-03-03";109930;1;1;1;"2015-02-22";"2015-05-20";1;203;1;2;5;4017050;113296237;2016-03-03;43;3;2016-03-02;19;2015-02-22;0;0;375;87;19;0;1284;0;-1;FALSE
4017212;16514247;2;"litejs/selector-lite";"JavaScript";2015-02-19;"2015-07-16";148729;1;1;1;"2015-02-20";"2015-07-16";1;16;1;5;1;4017212;71308745;2015-07-16;24;1;2015-07-16;11;2015-02-20;0;0;146;146;11;0;1118;0;0;FALSE
4021309;16552594;8;"esensi/loaders";"PHP";2015-02-20;"2017-06-15";83083;1;1;1;"2015-02-20";"2015-06-22";1;178;1;2;2;4021309;243276458;2017-06-15;22;5;2015-10-07;7;2015-02-20;0;0;846;122;6;1;1117;0;-617;FALSE
4022090;16505938;1;"cheminfo-js/chemcalc-extended";"JavaScript";2015-02-19;"2017-03-29";188776;1;1;1;"2015-02-19";"2015-12-07";1;433;2;5;2;4022090;216373141;2017-03-29;216;4;2017-03-29;250;2015-02-25;0;0;763;291;250;0;1118;0;0;FALSE
4022718;5939702;2;"hackedd/gw2api";"Python";2013-10-18;"2017-04-01";136945;1;1;1;"2015-02-20";"2016-12-22";1;213;1;3;5;4022718;217528108;2017-04-01;137;2;2017-03-16;78;2015-02-20;0;0;771;671;77;1;1607;0;-16;FALSE
4024313;17150971;1;"jquintus/ConsoleProjects";"C#";2015-01-06;"2015-03-24";189893;1;1;1;"2015-02-20";"2015-02-20";0;153;1;1;1;4024313;53514972;2015-03-24;55;2;2016-08-24;22;2015-02-20;0;1;32;0;22;0;1162;1;519;TRUE
4025480;16533046;36;"nkt/react-flexgrid";"CSS";2015-02-20;"2015-06-05";39627;1;1;0;"2015-02-21";"2015-05-22";0;5;1;5;1;4025480;65636012;2015-06-05;62;6;2017-04-05;39;2015-02-21;1;1;104;90;39;0;1117;1;670;TRUE
4026773;16585890;4;"pivotal-cf-experimental/envoy";"Go";2015-02-21;"2015-05-03";112684;1;1;0;"2015-02-02";"2015-06-11";0;88;3;4;2;4026773;61069392;2015-05-03;28;7;2015-09-21;12;2015-02-24;1;1;68;129;12;0;1116;1;141;TRUE
4026990;16563553;37;"papyros/files-app";"C++";2015-02-21;"2016-04-26";39040;1;1;1;"2015-02-20";"2015-11-06";1;164;2;4;1;4026990;125963526;2016-04-26;81;4;2016-04-15;87;2015-02-21;0;0;430;259;68;19;1116;0;-11;FALSE
4027735;16554395;2;"gabrielcorado/superForm";"JavaScript";2015-02-20;"2015-08-28";148775;1;1;1;"2015-02-23";"2015-02-28";1;33;1;2;1;4027735;77678023;2015-08-28;26;2;2015-08-28;5;2015-02-28;0;0;181;5;5;0;1117;0;0;FALSE
4027915;16550513;176;"pwittchen/prefser";"Java";2015-02-20;"2017-05-25";14989;1;1;1;"2015-02-22";"2017-05-05";1;378;1;11;1;4027915;236160609;2017-05-25;256;4;2017-05-25;317;2015-02-22;0;0;823;803;249;68;1117;0;0;FALSE
4028615;16600897;11;"sh4nks/flask-emoji";"Python";2015-02-21;"2017-02-06";71595;1;1;1;"2015-02-21";"2017-02-06";1;194;2;3;4;4028615;198930273;2017-02-06;15;2;2017-02-06;7;2015-02-21;0;0;716;716;7;0;1116;0;0;FALSE
4029535;16552003;19;"PufferPanel/Scales";"JavaScript";2015-02-20;"2015-02-26";55020;1;1;0;"2015-02-22";"2015-09-10";0;193;2;2;4;4029535;52315833;2015-02-26;300;7;2016-09-01;16;2015-02-23;1;1;3;200;16;0;1117;1;553;TRUE
4032172;16621921;3;"compute-io/nanprod";"JavaScript";2015-02-22;"2015-02-24";127112;1;1;1;"2015-02-21";"2015-02-21";1;16;1;1;1;4032172;51949467;2015-02-24;8;3;2015-02-24;9;2015-02-22;0;0;2;0;8;1;1115;0;0;FALSE
4032637;16638067;10;"mpajunen/phamda";"PHP";2015-02-22;"2017-05-16";74907;1;1;1;"2015-02-22";"2017-05-17";1;257;1;8;4;4032637;233006549;2017-05-16;245;1;2017-05-17;70;2015-02-22;0;0;814;815;70;0;1115;0;1;FALSE
4032730;16858923;40;"mohayonao/ciseaux";"JavaScript";2015-02-22;"2015-12-21";37502;1;1;1;"2015-02-22";"2015-12-21";1;186;1;3;1;4032730;98136511;2015-12-21;129;1;2015-12-22;74;2015-02-22;0;0;302;302;66;8;1115;0;1;FALSE
4033171;16620455;8;"ericmdantas/generator-angularjs-module";"JavaScript";2015-02-22;"2017-05-03";83093;1;1;1;"2015-02-22";"2015-11-11";1;70;1;4;1;4033171;228374611;2017-05-03;110;3;2017-05-03;100;2015-02-22;0;0;801;262;93;7;1115;0;0;FALSE
4033233;16163817;22;"buruzaemon/natto-py";"Python";2015-02-10;"2016-10-01";51153;1;1;1;"2015-02-23";"2015-11-06";1;481;2;7;5;4033233;164198018;2016-10-01;402;4;2016-10-01;267;2015-02-23;0;0;586;256;203;64;1127;0;0;FALSE
4035911;16656326;15;"rosshamish/classtime";"Python";2014-09-29;"2016-03-23";61854;1;1;1;"2015-02-22";"2015-02-22";0;21;1;3;1;4035911;117894527;2016-03-23;520;2;2017-04-12;54;2015-02-22;0;1;395;0;51;3;1261;1;385;TRUE
4036026;10629533;82;"Fauntleroy/GIFit";"JavaScript";2014-06-24;"2017-03-10";24888;1;1;1;"2015-02-22";"2015-02-22";1;699;1;1;1;4036026;209579882;2017-03-10;174;1;2017-03-09;37;2015-02-22;0;0;747;0;35;2;1358;0;-1;FALSE
4036087;16656670;11;"byroot/explicit-parameters";"Ruby";2015-02-22;"2017-05-04";71598;1;1;1;"2015-02-22";"2017-05-04";1;119;1;3;2;4036087;228657038;2017-05-04;20;1;2017-05-04;31;2015-02-22;0;0;802;802;30;1;1115;0;0;FALSE
4036093;16622730;1;"amylum/s3repo";"Ruby";2015-02-22;"2015-09-05";188934;1;1;0;"2015-02-21";"2015-10-14";0;163;1;4;6;4036093;78895645;2015-09-05;154;1;2017-05-24;50;2015-03-01;1;1;188;235;50;0;1115;1;627;TRUE
4037005;16663287;61;"zacwest/ZSWTaggedString";"Objective-C";2015-02-23;"2015-06-24";29732;1;1;0;"2015-02-21";"2015-06-24";0;269;1;3;1;4037005;68200362;2015-06-24;104;2;2017-01-21;6;2015-02-23;1;1;121;123;6;0;1114;1;577;TRUE
4039787;16615959;8;"alexeydergunov/ez-collections";"Java";2015-02-21;"2016-12-31";83092;1;1;1;"2015-02-23";"2016-12-31";1;99;1;2;1;4039787;187922693;2016-12-31;105;1;2016-12-31;20;2015-02-23;0;0;677;677;20;0;1116;0;0;FALSE
4039908;16554078;117;"stefanwalther/qliksense-extension-tutorial";"JavaScript";2015-02-21;"2015-03-02";19869;1;1;0;"2015-02-24";"2016-05-13";0;22;2;4;1;4039908;52728562;2015-03-02;339;3;2017-05-05;19;2015-02-24;1;1;6;444;19;0;1116;1;795;TRUE
4040071;16677298;1;"BarthV/lxd-cookbook";"Ruby";2015-02-23;"2015-05-25";189022;1;1;1;"2015-02-23";"2015-03-08";1;127;1;3;4;4040071;64015395;2015-05-25;35;2;2015-05-26;52;2015-02-23;0;0;91;13;51;1;1114;0;1;FALSE
4040206;16419994;1;"Adconsulting/ADC.GMaps";"C#";2014-01-27;"2015-10-19";188604;1;1;1;"2015-02-23";"2015-02-23";1;73;1;1;1;4040206;86201590;2015-10-19;17;3;2015-10-19;4;2015-02-23;0;0;238;0;4;0;1506;0;0;FALSE
4041587;16683031;3;"imbo/imbo-metadata-search";"PHP";2015-02-23;"2017-03-24";127147;1;1;1;"2015-02-27";"2017-03-21";1;422;4;21;2;4041587;214651123;2017-03-24;229;5;2017-03-24;100;2015-02-28;0;0;755;753;28;72;1114;0;0;FALSE
4041824;16443631;2;"civa86/node-restacular";"JavaScript";2015-02-17;"2015-09-05";148664;1;1;1;"2015-02-23";"2015-09-05";1;31;1;4;1;4041824;78887181;2015-09-05;53;1;2015-09-05;13;2015-02-23;0;0;194;194;12;1;1120;0;0;FALSE
4042365;16685866;1;"team-diana/hlCANopen";"C++";2015-02-23;"2015-07-26";189035;1;1;0;"2015-02-23";"2015-07-31";0;8;1;7;2;4042365;72668025;2015-07-26;67;3;2017-05-12;15;2015-02-23;1;1;153;158;15;0;1114;1;656;TRUE
4043089;16605346;6;"T-Alex/MathCore";"C#";2015-02-21;"2015-02-27";94564;1;1;0;"2015-02-26";"2015-02-27";0;3;1;3;1;4043089;52453058;2015-02-27;185;1;2016-12-04;4;2015-02-26;1;1;1;1;4;0;1116;1;646;TRUE
4044853;16631012;25;"leobalter/goiabada";"JavaScript";2015-02-22;"2015-09-01";47925;1;1;1;"2015-03-18";"2015-03-18";1;73;1;2;2;4044853;78278888;2015-09-01;60;5;2015-09-01;14;2015-03-18;0;0;167;0;11;3;1115;0;0;FALSE
4046512;16708240;2;"jstransformers/jstransformer-babel";"JavaScript";2015-02-24;"2017-06-11";148908;1;1;1;"2015-04-02";"2016-12-27";1;626;2;13;4;4046512;241768313;2017-06-11;100;6;2016-12-27;79;2015-02-24;0;0;838;635;57;22;1113;0;-166;FALSE
4048556;16718809;1;"iamphill/Tweetsie";"JavaScript";2015-02-24;"2015-12-02";189096;1;1;1;"2015-02-24";"2015-02-24";1;56;1;1;1;4048556;94367876;2015-12-02;25;1;2015-12-02;32;2015-02-24;0;0;281;0;32;0;1113;0;0;FALSE
4051457;6212026;13;"nathantippy/jFAST";"Java";2013-11-03;"2015-05-14";65248;1;1;0;"2015-03-02";"2015-09-07";0;63;1;3;2;4051457;62565893;2015-05-14;585;3;2016-03-11;33;2015-03-03;1;1;72;189;33;0;1591;1;302;TRUE
4051688;17018760;24;"dwyl/hapi-auth-jwt2";"JavaScript";2015-02-24;"2017-05-10";48964;1;1;1;"2015-03-03";"2016-04-30";1;111;4;11;2;4051688;230966369;2017-05-10;332;38;2017-05-10;381;2015-03-03;0;0;799;424;250;131;1113;0;0;FALSE
4053500;17251501;3;"trackway-project/trackway";"PHP";2015-02-24;"2017-03-02";127166;1;1;1;"2015-02-28";"2016-01-21";1;635;3;13;4;4053500;206943083;2017-03-02;263;7;2017-03-02;211;2015-02-28;0;0;733;327;208;3;1113;0;0;FALSE
4054388;27465854;1;"everit-org/jetty-osgi-boot";"Java";2015-02-24;"2015-11-18";189101;1;1;1;"2015-02-24";"2015-10-26";1;200;3;3;1;4054388;91861168;2015-11-18;31;7;2015-11-18;26;2015-02-26;0;0;265;244;23;3;1113;0;0;FALSE
4055024;32284275;5;"binhums/ember-cli-bugsnag";"JavaScript";2015-03-12;"2016-10-01";102584;1;1;1;"2015-02-23";"2016-10-01";1;952;3;4;5;4055024;164243704;2016-10-01;156;18;2017-05-25;130;2015-03-17;0;0;564;586;77;53;1097;0;236;FALSE
4055804;16766337;3461;"layerhq/Atlas-iOS";"Objective-C";2014-10-03;"2017-02-22";947;1;1;0;"2015-02-24";"2017-02-22";0;329;6;12;1;4055804;204306118;2017-02-22;2191;60;2017-05-04;1360;2015-02-25;1;1;728;729;747;613;1257;1;71;TRUE
4056355;16765799;5;"bahmutov/gulp-lint-everything";"JavaScript";2015-02-25;"2015-03-16";102436;1;1;1;"2015-02-25";"2015-03-16";1;159;1;2;4;4056355;54577634;2015-03-16;15;2;2015-03-16;9;2015-02-25;0;0;19;19;8;1;1112;0;0;FALSE
4059474;15585873;2;"GitTristan/gCamp";"Ruby";2015-01-26;"2015-04-14";147939;1;1;1;"2015-02-26";"2015-02-26";1;152;1;1;1;4059474;58507133;2015-04-14;191;1;2015-04-01;84;2015-02-26;0;0;47;0;84;0;1142;0;-13;FALSE
4061074;12284706;1;"JaniJegoroff/calios-uia-extension";"Ruby";2014-09-21;"2016-01-08";175416;1;1;1;"2015-02-27";"2015-05-04";1;178;1;2;3;4061074;101094670;2016-01-08;35;2;2016-01-08;10;2015-02-27;0;0;315;66;10;0;1269;0;0;FALSE
4063905;14637878;22;"cakemanager/cakephp-cakemanager";"PHP";2014-12-20;"2015-06-23";51042;1;1;1;"2015-03-30";"2015-03-30";0;23;1;1;11;4063905;67958174;2015-06-23;264;5;2015-09-15;49;2015-02-26;0;1;117;0;48;1;1179;1;84;TRUE
4064218;16821430;1;"TyMaszWeb/xmltodict";"Python";2015-02-26;"2015-04-15";189288;1;1;1;"2012-08-27";"2015-01-18";1;144;2;8;7;4064218;58618475;2015-04-15;127;10;2015-02-04;28;2015-02-26;0;0;48;874;28;0;1111;0;-70;FALSE
4064447;3778974;6;"JamesDunne/go-index-html";"Go";2013-05-18;"2015-04-02";90870;1;1;1;"2015-02-26";"2015-03-06";1;9;2;4;1;4064447;56822217;2015-04-02;79;2;2015-04-01;30;2015-02-26;0;0;35;8;30;0;1760;0;-1;FALSE
4065491;16690976;2;"dougszumski/NNet";"C++";2015-02-23;"2015-02-27";148893;1;1;1;"2015-02-26";"2015-02-26";1;25;1;5;1;4065491;52356269;2015-02-27;17;2;2015-02-26;22;2015-02-26;0;0;1;0;13;9;1114;0;-1;FALSE
4066089;282447;48;"UISpec4J/UISpec4J";"Java";2011-11-24;"2015-04-13";33680;1;1;1;"2015-02-26";"2015-04-02";1;704;1;4;2;4066089;58128673;2015-04-13;162;9;2015-04-12;10;2015-02-26;0;0;46;35;6;4;2301;0;-1;FALSE
4066858;9025464;7;"webtrendi/clapp";"PHP";2014-04-04;"2015-03-09";86291;1;1;1;"2015-02-24";"2015-02-26";1;94;2;3;4;4066858;53721278;2015-03-09;20;1;2015-02-24;11;2015-02-26;0;0;11;2;11;0;1439;0;-13;FALSE
4067063;16837686;3;"T-Alex/SEOStats";"C#";2015-02-26;"2015-02-27";127223;1;1;0;"2015-02-27";"2015-02-27";0;16;1;5;1;4067063;52411687;2015-02-27;19;1;2015-03-31;15;2015-02-26;1;1;1;0;15;0;1111;1;32;TRUE
4067215;6201227;2;"gilgamezh/jaumt";"Python";2013-10-15;"2015-04-05";137142;1;1;1;"2015-03-20";"2015-03-20";1;23;1;6;1;4067215;57247569;2015-04-05;86;5;2015-04-05;33;2015-03-20;0;0;16;0;33;0;1610;0;0;FALSE
4067803;16876820;4;"ausaccessfed/valhammer";"Ruby";2015-02-26;"2015-04-30";112792;1;1;0;"2015-02-27";"2015-07-15";0;154;1;2;1;4067803;60759459;2015-04-30;106;4;2016-12-13;27;2015-02-27;1;1;62;138;17;10;1111;1;593;TRUE
4067916;16877109;7;"travis-ci/php-src-builder";"Shell";2015-02-18;"2017-06-16";88282;1;1;1;"2015-02-17";"2017-03-17";1;2673;3;151;2;4067916;243504991;2017-06-16;297;5;2017-03-17;2119;2015-02-27;0;0;840;759;228;11;1119;0;-91;FALSE
4068200;12211682;22;"foca/granola";"Ruby";2014-09-23;"2017-04-17";50944;1;1;1;"2015-02-27";"2016-11-12";1;166;1;4;4;4068200;222705423;2017-04-17;103;3;2017-02-01;86;2015-02-27;0;0;780;624;77;9;1267;0;-75;FALSE
4068829;14674514;1;"neduchal/visualslam";"Python";2015-01-02;"2015-05-27";179628;1;1;1;"2015-03-20";"2015-03-20";1;18;1;1;1;4068829;64292945;2015-05-27;37;3;2015-05-27;26;2015-03-20;0;0;68;0;26;0;1166;0;0;FALSE
4068925;16825168;10;"codacy/php-codacy-coverage";"PHP";2015-02-26;"2017-04-05";74926;1;1;1;"2015-02-27";"2017-04-05";1;271;5;8;4;4068925;218887006;2017-04-05;91;13;2017-04-05;66;2015-02-27;0;0;768;768;47;19;1111;0;0;FALSE
4068971;16853652;112;"vbauer/caesar";"Java";2015-02-27;"2017-05-11";20455;1;1;1;"2015-02-27";"2016-04-22";1;218;1;11;2;4068971;231289018;2017-05-11;133;1;2017-05-12;132;2015-02-27;0;0;804;420;132;0;1110;0;1;FALSE
4069088;14471658;5;"sowebdev/mageunit";"PHP";2014-06-24;"2015-12-22";101222;1;1;1;"2015-03-30";"2015-11-28";1;547;2;3;15;4069088;98353135;2015-12-22;42;1;2015-12-22;27;2015-03-30;0;0;267;243;27;0;1358;0;0;FALSE
4069444;16858363;8;"zapodot/embedded-ldap-junit";"Java";2015-02-27;"2016-12-28";83117;1;1;1;"2015-02-27";"2015-02-28";1;161;1;7;2;4069444;187157855;2016-12-28;80;2;2016-12-28;70;2015-02-27;0;0;670;1;68;2;1110;0;0;FALSE
4070766;16829233;24;"ultradns/cppmetrics";"C++";2015-02-26;"2016-08-20";48966;1;1;1;"2015-02-27";"2015-03-02";1;51;1;11;1;4070766;153722054;2016-08-20;33;4;2016-06-08;21;2015-02-27;0;0;540;3;19;2;1111;0;-73;FALSE
4071325;16868423;3;"JamesDunne/http";"Go";2015-02-27;"2015-03-04";127234;1;1;1;"2015-02-27";"2015-03-02";1;17;1;2;1;4071325;52998181;2015-03-04;59;1;2015-03-04;37;2015-02-27;0;0;5;3;37;0;1110;0;0;FALSE
