probability type
0.01603432714430017 All
0.027327453034369707 All
0.017069156716852444 All
0.016286264312445158 All
0.016263124712916 All
0.01604143644245179 All
0.016119954965779077 All
0.01603432714430017 All
0.017377260196433923 All
0.01603432714430017 All
0.016197495463543328 All
0.018199499269726374 All
0.3532549569240014 All
0.018517110976639727 All
0.01603432714430017 All
0.018489700607139406 All
0.016448514380806474 All
0.01609677113387436 All
0.26601849128002314 All
0.01613201275522092 All
0.01603432714430017 All
0.01603432714430017 All
0.0242136481787703 All
0.016109621022073112 All
0.01815777160603885 All
0.016087046262744542 All
0.016056130439983888 All
0.016104382949998185 All
0.01613629886961506 All
0.030021989446808995 All
0.016210748199221227 All
0.016088889625769837 All
0.01634246343124689 All
0.016133480340188678 All
0.01603432714430017 All
0.016151622407637022 All
0.02758548110944989 All
0.01603432714430017 All
0.01608758377467106 All
0.016088599594750574 All
0.016595910069620932 All
0.016189174404146193 All
0.0646623712636069 All
0.018320532323434408 All
0.016135254579684514 All
0.041623669863559344 All
0.026767989349126407 All
0.02319383299592364 All
0.01867562765827603 All
0.01603432714430017 All
0.02126097061731152 All
0.02094210138266317 All
0.021083565323904017 All
0.026823499618974886 All
0.01723859024552584 All
0.01828592905058803 All
0.01603432714430017 All
0.01603432714430017 All
0.021228778862353612 All
0.016263131892036476 All
0.01717788842087801 All
0.01603432714430017 All
0.01603432714430017 All
0.03171068893836252 All
0.016765847729114065 All
0.020823538332193484 All
0.12294278361212391 All
0.01610624242459766 All
0.022385202272644424 All
0.021683765435557088 All
0.02371153184749551 All
0.017473525222064037 All
0.01603432714430017 All
0.01603432714430017 All
0.02864458856988115 All
0.021389337747773327 All
0.017484046057752403 All
0.036644973076303614 All
0.018579222871764504 All
0.7135156991241063 All
0.0163689182343995 All
0.01603432714430017 All
0.017756279596148887 All
0.01616561485985647 All
0.03915518554476242 All
0.01984477219679647 All
0.026847809406642702 All
0.02188084120164417 All
0.01603432714430017 All
0.022498483400227896 All
0.016400849520716645 All
0.02025696707777018 All
0.017358854180072946 All
0.045427871024083764 All
0.03151025519340606 All
0.01658949969951077 All
0.01799545607885918 All
0.024242676105164344 All
0.023921007689770665 All
0.01696607670086482 All
0.027052374724340876 All
0.017872099346043616 All
0.01603432714430017 All
0.047031743107714886 All
0.021632464707431184 All
0.02331532898948048 All
0.01603432714430017 All
0.01688387825757471 All
0.01603432714430017 All
0.01603432714430017 All
0.02181927559920615 All
0.023205280507679383 All
0.02115213490158388 All
0.02123521122680696 All
0.02123447959917734 All
0.01637987867140983 All
0.02478346960254962 All
0.08172623209287902 All
0.016686233357922676 All
0.01603432714430017 All
0.01603432714430017 All
0.019755209638691658 All
0.019428635393169864 All
0.024511543622875765 All
0.024119615006075724 All
0.01675853043507319 All
0.022169685203484692 All
0.01603432714430017 All
0.021057600633777065 All
0.018184802647631584 All
0.01603432714430017 All
0.02523379961262309 All
0.0163364642318137 All
0.02150314473328777 All
0.027497059826676867 All
0.01603432714430017 All
0.022961167108666816 All
0.01603432714430017 All
0.048182965802696195 All
0.016095109108209778 All
0.016993464832959694 All
0.02433846493977527 All
0.01662019748379888 All
0.01659902559745824 All
0.016529612118552358 All
0.01603432714430017 All
0.01603432714430017 All
0.029040265601356616 All
0.016515392046222693 All
0.01729070272341648 All
0.016128078169682928 All
0.01734266522976225 All
0.01624143507056274 All
0.7080266989643652 All
0.016185379576316997 All
0.016482664152485487 All
0.017837854459610322 All
0.017494006885288627 All
0.01603432714430017 All
0.017149943104184474 All
0.02049075601128725 All
0.025993317122210854 All
0.03453373017437008 All
0.022293948078638742 All
0.016260226867532968 All
0.018844853446405643 All
0.01767438333864231 All
0.016225217437664637 All
0.021184214431220014 All
0.016614924583129433 All
0.01675350682237908 All
0.021955328610948024 All
0.01663574900484203 All
0.019290585689832798 All
0.02936308008577178 All
0.036052723664046035 All
0.025352005065159385 All
0.01603432714430017 All
0.022288752526535276 All
0.016880036502062636 All
0.01603432714430017 All
0.01915870675044612 All
0.017962122250013198 All
0.018325081179696043 All
0.02094210138266317 All
0.016094435538186663 All
0.01631445512806538 All
0.017353336360959034 All
0.022754218332496832 All
0.01667420044958643 All
0.017083365383055018 All
0.01603432714430017 All
0.025331992346952704 All
0.01654366174152842 All
0.09981963355486248 All
0.01777661506543931 All
0.03007914908044894 All
0.018137920584227286 All
0.02405938295533587 All
0.038809569763247294 All
0.017639028176119752 All
0.01603432714430017 All
0.01775843506413601 All
0.016514924173379682 All
0.017897105931849764 All
0.01730369539946275 All
0.0834837861120796 All
0.02130146654011993 All
0.01603432714430017 All
0.02097771244875607 All
0.016263434312516374 All
0.017792914033877227 All
0.023068755531924175 All
0.021131092353196892 All
0.02102588316729868 All
0.01603432714430017 All
0.031147211862584574 All
0.018956258170619734 All
0.024448957406347296 All
0.01621745276242346 All
0.018199987983798085 All
0.018473565751075914 All
0.10885526297583177 All
0.023849969297215497 All
0.019766024573850464 All
0.01603432714430017 All
0.021023884278038262 All
0.017817629269404646 All
0.02166982662756826 All
0.036781258825314335 All
0.01603432714430017 All
0.019660840001120453 All
0.017755961588465565 All
0.023369080812804775 All
0.018134271469590436 All
0.021591726444740535 All
0.01673870789838337 All
0.016515928428231453 All
0.01806202577928072 All
0.024819727120878248 All
0.018790327618459245 All
0.017868638330054757 All
0.02201502268343882 All
0.018225161184269777 All
0.02590107223514262 All
0.017298784330733983 All
0.021834366527115335 All
0.01743682157748367 All
0.016329599524347104 All
0.034013828282598725 All
0.02851944339345441 All
0.02195423597488886 All
0.01603432714430017 All
0.018115594007774266 All
0.020178634451372624 All
0.019381743917776383 All
0.019885152801294454 All
0.023635411736209134 All
0.021541810189799594 All
0.01830839036246316 All
0.01717818206933843 All
0.01603432714430017 All
0.042640543742180896 All
0.022036091941734667 All
0.0177107557412453 All
0.019269066201684188 All
0.01603432714430017 All
0.021612887513454283 All
0.025777634890965427 All
0.017960752714222157 All
0.029300708226046617 All
0.01603432714430017 All
0.026316789092616102 All
0.02355595784415995 All
0.018385005135724053 All
0.01694863935961022 All
0.01712152218961453 All
0.016523256889242468 All
0.022138399408660882 All
0.024067850596504077 All
0.02633007210846931 All
0.11432833359799587 All
0.01603432714430017 All
0.016065839377730623 All
0.01603432714430017 All
0.0203610717223195 All
0.016111424081421164 All
0.7470988786725412 All
0.016949709862784428 All
0.017124137059620462 All
0.028714884920152974 All
0.02545153914644226 All
0.016865819720727853 All
0.01603432714430017 All
0.01697235932746812 All
0.08348185384288459 All
0.042821099182996904 All
0.022074182781415434 All
0.01603432714430017 All
0.017838242126957702 All
0.017220615413736456 All
0.018109837640729952 All
0.01603432714430017 All
0.01728079919158164 All
0.02199198175019052 All
0.017169708760315372 All
0.017046950881130448 All
0.01603432714430017 All
0.021143018325570525 All
0.01603432714430017 All
0.016566118191909996 All
0.01680175049886115 All
0.016635189055426863 All
0.021329683870778115 All
0.02148136126007372 All
0.016529594943309456 All
0.018249112840341187 All
0.016823094805911078 All
0.01741729638823547 All
0.01603432714430017 All
0.022093418679209022 All
0.01671704905992395 All
0.029257072284537333 All
0.01836782126417486 All
0.0170510460812029 All
0.01683765614104329 All
0.025213019084335996 All
0.01714249858657702 All
0.016200748111306562 All
0.019667479015928115 All
0.01603432714430017 All
0.02316281398168272 All
0.01609088703552383 All
0.018899138550168792 All
0.020758194072233883 All
0.01603432714430017 All
0.02099868126484607 All
0.017557436186596546 All
0.01603432714430017 All
0.016612194831400102 All
0.021992374991348655 All
0.017543703724729045 All
0.024551296161017155 All
0.018251048923611873 All
0.023627335598282916 All
0.01603432714430017 All
0.01968345930490115 All
0.01603432714430017 All
0.018258489346041875 All
0.022041915709221694 All
0.01662421478181611 All
0.016339267333825232 All
0.01603432714430017 All
0.01616518485631199 All
0.01603432714430017 All
0.021006780309146753 All
0.030030630788141933 All
0.016249749665466242 All
0.021436321521167687 All
0.025371788341681554 All
0.016097503019794675 All
0.01644180764074049 All
0.01603432714430017 All
0.016447704838497085 All
0.01603432714430017 All
0.029966361846032727 All
0.018561846662499177 All
0.04069335513151485 All
0.03557547791215005 All
0.021531427083663353 All
0.017701561658071883 All
0.018515405219143962 All
0.024485776011988206 All
0.01951647733541989 All
0.017539082024800718 All
0.0242714391560004 All
0.01603432714430017 All
0.028571383450782962 All
0.02094210138266317 All
0.023492349876999375 All
0.01983119839391403 All
0.018535169340709777 All
0.051239685487662126 All
0.018135956318186205 All
0.030456844644180435 All
0.019206510471058164 All
0.021438893313388226 All
0.021809864014259262 All
0.01805534534194926 All
0.025946188982662214 All
0.02876769198565561 All
0.020412681282522365 All
0.01603432714430017 All
0.017134412547960113 All
0.022678545321562 All
0.10601412132582845 All
0.03062643313889469 All
0.01719691368012022 All
0.018376923847430286 All
0.01750748982665685 All
0.0173265172603124 All
0.016676912164329535 All
0.05966004485051462 All
0.022586783367642988 All
0.017162636132405592 All
0.01603432714430017 All
0.016186187350553025 All
0.021393394650767 All
0.02026140019542772 All
0.01836770504575067 All
0.055616222955956175 All
0.016974858952586207 All
0.019483645288204683 All
0.025004440281592998 All
0.02832474075799586 All
0.01642987324578748 All
0.016839221918582364 All
0.017293732694365446 All
0.016818346993532966 All
0.020259024490586582 All
0.0354424992304417 All
0.016424498063967848 All
0.027717989890620135 All
0.02274207252415436 All
0.020589037209882942 All
0.030214318230972814 All
0.022354542637387197 All
0.01603432714430017 All
0.022272579126951398 All
0.02126525494790847 All
0.023430421153963425 All
0.019907585567135788 All
0.032857643953487094 All
0.01603432714430017 All
0.07952692573021988 All
0.03582211048304075 All
0.022589611843065037 All
0.016902583048258955 All
0.016585963440403886 All
0.02366581946449093 All
0.021013007886806878 All
0.01765593948678939 All
0.02270491656407343 All
0.01985384839818703 All
0.03918204858570496 All
0.018460489225901433 All
0.028985577442231437 All
0.03044566684837185 All
0.018562466621243154 All
0.016337119279613337 All
0.01648212193240414 All
0.016444554839529172 All
0.06386938985841199 All
0.04524168840340511 All
0.026079132746077816 All
0.02821096844277346 All
0.01603432714430017 All
0.030712370432813694 All
0.02465077959625087 All
0.02208615520880065 All
0.03093209780965104 All
0.01943944203239621 All
0.029865082199207204 All
0.016788275052774998 All
0.01952543209380673 All
0.023709690408540464 All
0.019348111284930063 All
0.050639050915943236 All
0.030948183352337753 All
0.01734004982633545 All
0.016695879992969752 All
0.12384311029074921 All
0.07257752057314437 All
0.026145438926160707 All
0.0161204183719475 All
0.018008616153347683 All
0.8184849133776878 All
0.017277539893882397 All
0.025089963984301872 All
0.019382293111617627 All
0.018786195883566902 All
0.01642616544030788 All
0.018612719381294135 All
0.016447575242593743 All
0.018627398270317452 All
0.018824360465511964 All
0.0778013110058482 All
0.022131796705173134 All
0.02191526153043263 All
0.01603432714430017 All
0.05703778779936652 All
0.016271538329248447 All
0.01659047979751297 All
0.019048328514923996 All
0.01618351204732861 All
0.01718492953550743 All
0.019577362970343917 All
0.01603432714430017 All
0.016963691841173984 All
0.016856667467025646 All
0.03419268367884459 All
0.02255304296426879 All
0.020048731722744902 All
0.02203152344490431 All
0.07186302846550256 All
0.020622161679914184 All
0.03920486433573427 All
0.01603432714430017 All
0.01603432714430017 All
0.026287326790404422 All
0.016914113053833182 All
0.017786660389292268 All
0.019364477413312594 All
0.01771789060160038 All
0.023767942115458143 All
0.016148141806620272 All
0.01851162386710808 All
0.017954287052509958 All
0.02774927964197779 All
0.017334048733593767 All
0.02046649512103726 All
0.016283830939805063 All
0.15369720455818697 All
0.017430120211122023 All
0.019253797024798642 All
0.01603432714430017 All
0.018934063459323094 All
0.01671945513188833 All
0.03442155178804498 All
0.016300983933390707 All
0.022394627791945888 All
0.023830827866611115 All
0.019290828303773926 All
0.023411678358198813 All
0.03547384238711147 All
0.03290048648932527 All
0.01965662443497631 All
0.05984166625733669 All
0.021875004995067438 All
0.016360335994868833 All
0.019266897723862555 All
0.01679165068255324 All
0.0181577544251846 All
0.019033798453607528 All
0.017174317037967096 All
0.017813679883843445 All
0.03145268424423976 All
0.016331726180388705 All
0.018603757046964403 All
0.028825768388476197 All
0.018632773841074708 All
0.018683207875174246 All
0.020914166300464748 All
0.03171215957264951 All
0.023921716882305794 All
0.016961186715419043 All
0.016462918897781346 All
0.03046841552557829 All
0.3038539285405456 All
0.017743597314972562 All
0.01603432714430017 All
0.038422678656054476 All
0.14283458367042265 All
0.02094210138266317 All
0.029588064137674935 All
0.016909598191181527 All
0.02289895623955215 All
0.01684013232582998 All
0.021751341106076866 All
0.02354798840549194 All
0.016117252033255664 All
0.021372200809829447 All
0.0164667687186167 All
0.021994080817604164 All
0.017592930519676576 All
0.016436967650952452 All
0.027314354316110435 All
0.06589268310390954 All
0.01814493313809156 All
0.016963417303147536 All
0.016164170816316183 All
0.031626845985532094 All
0.01618799113545438 All
0.01642044401467571 All
0.038661969480332334 All
0.01806003047256693 All
0.04727271451106196 All
0.02613989026839615 All
0.2100381581487892 All
0.020009629038798275 All
0.017053341600267346 All
0.026173289548431265 All
0.01603432714430017 All
0.02206671631589212 All
0.05725235781443293 All
0.017272636038754337 All
0.03302663330646172 All
0.01908106870293581 All
0.017214196795055803 All
0.017885466147720106 All
0.020602381416037253 All
0.020670910069526902 All
0.016706601396531795 All
0.02418318807996392 All
0.01716680199072965 All
0.025480035896705368 All
0.017069245853222118 All
0.06129906736933566 All
0.02094210138266317 All
0.02820259570004363 All
0.18419878260187125 All
0.016110667516907297 All
0.01603432714430017 All
0.01733244952849372 All
0.05849255462940751 All
0.017476077480188142 All
0.018768185233960923 All
0.016306597555065735 All
0.02032015746262753 All
0.01699841096274307 All
0.03785673180211687 All
0.021848593763993222 All
0.04424672331017475 All
0.018659623852598724 All
0.01654653312066602 All
0.017959379260082783 All
0.01937536202866439 All
0.016112693559709065 All
0.05163378120218879 All
0.022510534845948296 All
0.01727380234626714 All
0.02615601119843725 All
0.049646236176802486 All
0.03814724455700274 All
0.018790042087108983 All
0.020870596355566 All
0.12050305397523961 All
0.020241367395383826 All
0.020077065758619794 All
0.0161715206370326 All
0.016203883333875808 All
0.024760257856212345 All
0.017049626344240856 All
0.016892062736052146 All
0.037168079975693935 All
0.023252592004778482 All
0.01961510355071106 All
0.08012006885854349 All
0.017334723837606595 All
0.01729003147687322 All
0.03477131864849154 All
0.047279031718895054 All
0.02603963876147622 All
0.018270578506710693 All
0.02893778582131527 All
0.02038247703496758 All
0.06625931930029559 All
0.019630083225308403 All
0.01793682323773867 All
0.02015488084838746 All
0.022479624254962215 All
0.03792372737992898 All
0.016325760248377532 All
0.02595489395340928 All
0.03476298765735222 All
0.022367893655342946 All
0.01603432714430017 All
0.01603432714430017 All
0.024754616319126118 All
0.02906175683113858 All
0.06628049969840114 All
0.019096906244867273 All
0.017077575917627652 All
0.018480467510344132 All
0.02138393494969931 All
0.0383960616707147 All
0.018192584212062653 All
0.029184773537834035 All
0.01603432714430017 All
0.01616314171558362 All
0.020732634248617293 All
0.0187396008258944 All
0.018440075920839686 All
0.01636845746731303 All
0.023062404659960234 All
0.05844389504802699 All
0.03060890732394978 All
0.016608381966905516 All
0.01603432714430017 All
0.02186512341883155 All
0.03125671585669476 All
0.01631976814051409 All
0.016166440064338344 All
0.02505714772919123 All
0.061151656546451126 All
0.016545557423893163 All
0.03635616732783324 All
0.021070986044188663 All
0.01893815090741197 All
0.021011486771215403 All
0.01783265646542884 All
0.0385771989096857 All
0.01704709112515254 All
0.01653613124439598 All
0.016377385882708827 All
0.018939877615205124 All
0.016658844788857815 All
0.01776772821204713 All
0.016877431119267684 All
0.019132835564165396 All
0.037312726143542134 All
0.017943936975161154 All
0.12103159896461828 All
0.018707423902707212 All
0.016531087018762047 All
0.01634567370219847 All
0.016576848495142342 All
0.016211354904787964 All
0.02100904824058136 All
0.06835980272722197 All
0.01937269807978493 All
0.017458344158508724 All
0.01728296689281121 All
0.02229508856599035 All
0.02282998519997274 All
0.018399819702610874 All
0.027426110429044085 All
0.017482402091786545 All
0.020227215059705424 All
0.024916372292910192 All
0.03198880162142949 All
0.016358758993004194 All
0.02753481306095904 All
0.03170712075567787 All
0.05194967145457833 All
0.020018827980036735 All
0.01815870103980262 All
0.027603334708654958 All
0.01676359170981982 All
0.02585865477750239 All
0.017349576996072057 All
0.02421169476476905 All
0.02240881286192801 All
0.08597182739843921 All
0.01712538213833416 All
0.03296114255698907 All
0.05770014600872226 All
0.016158124659327474 All
0.01627087487511116 All
0.016135948585958838 All
0.020369407488461902 All
0.020201923103009046 All
0.02076504738920823 All
0.01630496830657931 All
0.02289080549883746 All
0.01657176353221696 All
0.01617519862264236 All
0.11215812296213964 All
0.01603432714430017 All
0.016553521747449354 All
0.01636693302059316 All
0.01745653483248688 All
0.029585295117284797 All
0.016983641888780873 All
0.016416245049440708 All
0.017399522013499848 All
0.01658752000314585 All
0.017302307244995718 All
0.017539004617883106 All
0.019490084828616125 All
0.030028667293660136 All
0.02159304279576511 All
0.01606229619877244 All
0.01654124996345887 All
0.024016466696542987 All
0.01603432714430017 All
0.016483367404185982 All
0.01633427823918588 All
0.01646812993977163 All
0.016149911413387407 All
0.016276273523451464 All
0.02506947023887867 All
0.01603432714430017 All
0.01757429443406877 All
0.1202243206012461 All
0.018247483466720286 All
0.016659454730022883 All
0.016295745664599043 All
0.01603432714430017 All
0.027579803949284363 All
0.01745246718732064 All
0.023590376790550188 All
0.017626873077514992 All
0.05451692426806251 All
0.01603432714430017 All
0.016703224525206603 All
0.016118734680238687 All
0.016215377865053875 All
0.021696655792116187 All
0.01767589468568528 All
0.016808138849735203 All
0.019233148466389377 All
0.01683018945755676 All
0.016823236644722798 All
0.016277095656558785 All
0.04788562108278736 All
0.016131865243928123 All
0.01628766350396944 All
0.016376578587399004 All
0.02075632901592586 All
0.02356901010144006 All
0.01618149066526065 All
0.019802726880555194 All
0.016239097567567196 All
0.01769047186296589 All
0.01637304390307401 All
0.01603432714430017 All
0.01647012117856085 All
0.01603432714430017 All
0.016435096558486212 All
0.021294182722528823 All
0.01841613629869172 All
0.019995140672712425 All
0.05522610688853426 All
0.016761239311032045 All
0.016068018883132813 All
0.025606165863119253 All
0.02319555399778241 All
0.01652559216755469 All
0.016460443077767933 All
0.018125966769004763 All
0.017756339747741982 All
0.020179740883007277 All
0.016819224070365436 All
0.021162038698768204 All
0.01603432714430017 All
0.01666312449833978 All
0.016241002371854787 All
0.016126468298187466 All
0.016265878769840675 All
0.01857604028216145 All
0.022834951937532554 All
0.01637621282602679 All
0.0171562354589396 All
0.016100099634845592 All
0.016114681544881153 All
0.017783246631378043 All
0.03460007509623337 All
0.017634195966726388 All
0.02131751544753056 All
0.01706152649112951 All
0.018241697095468107 All
0.01686403751081618 All
0.022590194427293084 All
0.01603432714430017 All
0.016437622346415322 All
0.016144749255527464 All
0.01627858946875303 All
0.016160093196518857 All
0.023590376790550188 All
0.016125060659061073 All
0.016265012161586715 All
0.016152986097858996 All
0.01603432714430017 All
0.01821064497462086 All
0.018880746040992026 All
0.01603432714430017 All
0.016515927009236927 All
0.020653537953816917 All
0.02117881371446422 All
0.02180105556497269 All
0.01869701223124591 All
0.016371370335273958 All
0.01603432714430017 All
0.01703405248604097 All
0.016405883429745853 All
0.025260453142629646 All
0.01643844392187416 All
0.01603432714430017 All
0.01617911801484272 All
0.01860685661618126 All
0.016319061162804297 All
0.01603432714430017 All
0.017340683840393452 All
0.02179631716211552 All
0.016293130280543668 All
0.016642208500516818 All
0.03880973911821142 All
0.01603432714430017 All
0.03190013735312872 All
0.01603432714430017 All
0.017203981295520095 All
0.01925242433032673 All
0.016274158951152647 All
0.3036998210721073 All
0.044752136044686634 All
0.016538835944007475 All
0.016839646994283662 All
0.017025846064340905 All
0.016450868506339308 All
0.024587699859765073 All
0.01603432714430017 All
0.016181607042965042 All
0.01621801222696619 All
0.016287372258293242 All
0.02002670090970086 All
0.01725208492144323 All
0.025981197954858374 All
0.026571152375887114 All
0.020566324812568433 All
0.016636782963828155 All
0.016877001688319904 All
0.03169262430017177 All
0.0205704203092183 All
0.016280775730337392 All
0.01814989967185766 All
0.01795217311891123 All
0.01603432714430017 All
0.0162612198920913 All
0.01606646042261302 All
0.016562852218350212 All
0.01636426869285421 All
0.01637600469892485 All
0.016549749511102902 All
0.016526518634934727 All
0.017299106189895837 All
0.0171668379351265 All
0.016451032252032597 All
0.01664034406362602 All
0.019510993987447 All
0.020092615828122478 All
0.01603432714430017 All
0.021179056368837795 All
0.019280718330457924 All
0.02224661385501984 All
0.10413188283272369 All
0.016732622910098104 All
0.020738126750526054 All
0.020693764542314846 All
0.01603432714430017 All
0.016166183471838076 All
